0.0020625,0.15434,0.19474,0.062545,0.56382,1.002,250
0.0060625,0.33211,0.51088,0.061536,0.57148,0.99951,122.14
0.01425,0.21195,0.33376,0.06785,0.53445,1.0004,88.398
0.025563,0.2484,0.35656,0.060125,0.56326,1.0003,216.22
0.030188,0.23343,0.35665,0.062012,0.52469,1.0004,73.394
0.043812,0.4047,0.51297,0.068769,0.52458,0.99965,149.53
0.0505,0.54441,0.7232,0.026281,0.57638,1.0003,71.429
0.0645,0.23531,0.33594,0.064863,0.57532,0.99917,59.259
0.081375,0.43929,0.56961,0.13855,0.56717,0.9982,105.96
0.090812,0.17378,0.28156,0.055812,0.61999,0.99825,63.492
0.10656,0.21936,0.34807,0.060403,0.52597,0.99969,62.257
0.12263,0.51939,0.70729,0.10326,0.55667,0.99961,101.27
0.1325,0.25366,0.38587,0.073531,0.52636,1.0003,85.562
0.14419,0.69592,0.87039,0.056457,0.54725,0.99913,150.94
0.15081,0.39975,0.60289,0.040627,0.53556,1.0002,91.429
0.16175,0.15822,0.2545,0.052941,0.56441,1.0003,148.15
0.1685,0.16572,0.23172,0.057607,0.55328,1.001,275.86
0.17212,0.21098,0.3202,0.080166,0.53556,1.0018,76.923
0.18512,0.78531,0.87737,0.10324,0.54601,0.99925,111.89
0.19406,0.27361,0.38748,0.04606,0.54687,1.0011,75.472
0.20731,0.56463,0.69103,0.089007,0.54553,0.99951,139.13
0.2145,0.24385,0.36398,0.054883,0.50309,0.99985,79.208
0.22713,0.19107,0.26487,0.073878,0.55033,1.001,74.419
0.24056,0.31749,0.40139,0.085766,0.54032,1,146.79
0.24737,0.37346,0.52183,0.058737,0.51675,0.99913,77.295
0.26031,0.96162,1.0295,0.074841,0.55498,0.9983,179.78
0.26588,0.4375,0.57677,0.077456,0.5446,0.99918,47.337
0.287,0.20527,0.30307,0.082455,0.54386,1.0006,52.459
0.30606,0.20511,0.3366,0.071927,0.52932,1,64.257
0.32162,0.28453,0.39234,0.13405,0.58124,0.99681,83.77
0.33356,0.38314,0.55822,0.055899,0.5416,1.0012,96.97
0.34387,0.48717,0.67084,0.054946,0.54561,1.0004,271.19
0.34756,0.27501,0.40815,0.053459,0.53558,1.0003,130.08
0.35525,0.38713,0.57423,0.05726,0.5256,1.0004,195.12
0.36037,0.62446,0.8019,0.061121,0.55698,1.0005,108.84
0.36956,0.42254,0.57616,0.063108,0.54681,1.0002,114.29
0.37831,0.40935,0.56865,0.065733,0.54472,1.0001,114.29
0.38706,0.40262,0.56242,0.062633,0.53896,1.0002,115.11
0.39575,0.51432,0.66823,0.068822,0.54472,1.0001,111.89
0.40469,0.62301,0.75276,0.080004,0.55466,0.99996,111.11
0.41369,0.57986,0.77964,0.060808,0.56325,1.0006,110.34
0.42275,0.46393,0.64666,0.058296,0.55877,1.0002,113.48
0.43156,0.44271,0.61558,0.056278,0.55374,1.0003,115.94
0.44019,0.44555,0.59995,0.056632,0.54157,1.0001,119.4
0.44856,0.47271,0.63614,0.05719,0.53695,1.0001,124.03
0.45663,0.44084,0.60415,0.064535,0.53166,1.0001,129.03
0.46437,0.43507,0.60299,0.065999,0.5213,0.9999,131.15
0.472,0.41599,0.58253,0.065169,0.51376,0.99961,134.45
0.47944,0.38812,0.55248,0.068141,0.5148,0.99996,137.93
0.48669,0.37668,0.54716,0.077972,0.52048,1.0007,140.35
0.49381,0.38195,0.54686,0.079896,0.52232,1.0007,142.86
0.50081,0.37451,0.54075,0.079193,0.52224,1.0008,142.86
0.50781,0.41176,0.57396,0.088765,0.54836,1.0002,146.79
0.51463,0.39438,0.54324,0.089481,0.56031,0.99875,152.38
0.52119,0.35452,0.49421,0.089641,0.5594,0.99838,155.34
0.52763,0.33796,0.47664,0.089948,0.55731,0.99843,155.34
0.53406,0.3356,0.48889,0.083087,0.54217,0.99971,164.95
0.54013,0.34729,0.49873,0.084635,0.5542,0.99864,150.94
0.54675,0.37403,0.5478,0.093046,0.55547,0.99952,186.05
0.55212,0.33679,0.5034,0.08478,0.54399,0.99958,168.42
0.55806,0.33473,0.50716,0.092976,0.55266,0.99884,175.82
0.56375,0.32756,0.49807,0.091449,0.55042,0.99906,175.82
0.56944,0.29495,0.45913,0.08625,0.541,0.99962,190.48
0.57469,0.31976,0.47166,0.062876,0.54549,0.99829,152.38
0.58125,0.53795,0.74363,0.042206,0.56935,1.0008,470.59
0.58337,0.33801,0.4812,0.052708,0.52875,0.99913,91.429
0.59431,0.56365,0.76264,0.06024,0.5437,1.0007,301.89
0.59763,0.24755,0.38484,0.056851,0.51011,1.0002,192.77
0.60281,0.48813,0.70683,0.05603,0.52099,0.99963,188.24
0.60812,0.74848,0.90409,0.068723,0.55489,0.99976,355.56
0.61094,0.24636,0.36655,0.057875,0.52057,0.99834,92.486
0.62175,0.24331,0.3655,0.052373,0.53928,1.0008,55.172
