0.0045,0.58298,0.87567,0.054359,0.54769,0.99928,192.77
0.0096875,0.19335,0.27357,0.060802,0.53735,0.99903,122.14
0.017875,0.14317,0.196,0.073328,0.5812,1.0021,54.795
0.036125,0.15045,0.17386,0.075544,0.57121,1.0018,222.22
0.040625,0.14782,0.21114,0.061602,0.57472,1.0018,54.608
0.058938,0.35604,0.5274,0.056234,0.53139,0.99972,54.422
0.077312,0.58768,0.71934,0.14024,0.57791,0.9974,109.59
0.086438,0.35163,0.51177,0.076742,0.52924,1.0012,96.97
0.09675,0.35836,0.52135,0.084388,0.52361,1.0005,80.808
0.10913,0.55381,0.79385,0.10033,0.56863,0.99904,108.11
0.11838,0.36099,0.48393,0.064063,0.53901,0.9993,65.574
0.13363,0.96154,1.0491,0.083497,0.55189,0.99794,225.35
0.13806,0.27553,0.3943,0.079044,0.54821,1.0008,71.111
0.15213,0.14002,0.19666,0.068372,0.53539,0.99874,46.921
0.17344,0.1742,0.24762,0.073265,0.52708,0.99984,52.805
0.19238,0.42463,0.64071,0.077379,0.57544,1,43.478
0.21538,0.28776,0.46926,0.048785,0.56116,0.99939,48.485
0.236,0.37042,0.52701,0.061537,0.54953,0.99938,52.117
0.25519,0.4399,0.64003,0.054976,0.54109,1.0011,95.808
0.26563,0.21204,0.36721,0.097931,0.55724,1.0003,72.727
0.27937,0.26202,0.40987,0.044302,0.5348,0.99919,97.561
0.28962,0.094287,0.096981,0.077234,0.55273,1.0021,136.75
0.29694,0.6044,0.77022,0.12689,0.53164,0.99786,94.118
0.30756,0.34001,0.53695,0.066209,0.55279,0.99956,103.23
0.31725,0.1975,0.26371,0.094242,0.56026,1.0034,164.95
0.32331,0.20418,0.30128,0.075727,0.54067,0.99995,166.67
0.32931,0.40477,0.55705,0.059789,0.54107,1.0002,219.18
0.33388,0.51424,0.71563,0.056015,0.53893,0.99983,177.78
0.3395,0.43469,0.60597,0.058802,0.53578,1.0009,205.13
0.34438,0.36966,0.50339,0.055404,0.53445,1.0004,181.82
0.34988,0.37513,0.50888,0.05414,0.53297,1.0005,186.05
0.35525,0.46124,0.65193,0.055529,0.53442,0.99986,166.67
0.36125,0.52417,0.72316,0.057925,0.5332,1.0007,202.53
0.36619,0.33055,0.43874,0.054228,0.54041,1.0001,188.24
0.3715,0.31777,0.45595,0.061436,0.53727,1.0007,179.78
0.37706,0.30726,0.43646,0.061565,0.53638,1.0007,179.78
0.38263,0.30717,0.44093,0.064656,0.53839,1.0007,179.78
0.38819,0.2941,0.41814,0.064077,0.54052,1.0007,181.82
0.39369,0.28681,0.40104,0.063041,0.54071,1.0007,181.82
0.39919,0.2889,0.40086,0.060587,0.53914,1.0007,181.82
0.40469,0.28434,0.39421,0.059993,0.53904,1.0008,181.82
0.41019,0.2839,0.41026,0.073842,0.53795,1.0007,173.91
0.41594,0.27497,0.40033,0.073604,0.53665,1.0001,192.77
0.42112,0.2903,0.41989,0.062086,0.53153,1.0005,186.05
0.4265,0.28325,0.41548,0.062525,0.52539,1.0003,188.24
0.43181,0.28921,0.42182,0.061613,0.52427,1.0002,188.24
0.43712,0.37114,0.42477,0.074075,0.53417,0.99899,96.97
0.44744,0.32591,0.52703,0.052928,0.53243,0.99909,48.632
0.468,0.59195,0.72979,0.075507,0.49973,0.99532,63.745
0.48369,0.18369,0.25314,0.11521,0.61115,0.9961,80
0.49619,0.35039,0.51081,0.074857,0.52608,1.0012,105.96
0.50563,0.22962,0.39127,0.081728,0.56323,0.9993,68.67
0.52019,0.51303,0.7146,0.043506,0.55567,1.0006,117.65
0.52869,0.28897,0.40536,0.058849,0.55041,1.0008,246.15
0.53275,0.2569,0.3618,0.060396,0.55123,1.0007,250
0.53675,0.25497,0.36352,0.05424,0.54001,1.0001,128
0.54456,0.29553,0.41523,0.060191,0.54367,1.0009,262.3
0.54838,0.20194,0.29555,0.075474,0.52723,0.99908,63.745
0.56406,0.23951,0.36574,0.063254,0.53933,1.0014,-888.89
0.56294,0.228,0.36307,0.058627,0.57092,0.99875,43.243
0.58606,0.29924,0.42546,0.071992,0.56384,1.0006,73.059
0.59975,0.47162,0.57782,0.043856,0.54347,1.0006,43.956
0.6225,0.27006,0.40678,0.040246,0.5186,1.0001,44.199
0.64512,0.26767,0.43362,0.049289,0.5665,1.0007,50.314
0.665,0.33796,0.53872,0.047896,0.56229,1.0004,53.156
0.68381,0.27971,0.3357,0.067392,0.5179,0.99915,64.516
0.69931,0.21865,0.32912,0.056975,0.5368,1.0008,44.818
0.72162,0.45375,0.6114,0.058227,0.54415,0.99945,46.243
0.74325,0.39031,0.58158,0.057162,0.5418,0.99924,74.074
0.75675,0.25231,0.32227,0.074981,0.57189,0.99938,50.633
