0.0065625,0.16804,0.23615,0.068648,0.56598,1.0006,133.33
0.014062,0.70569,0.79321,0.11487,0.52575,0.99826,90.395
0.025125,0.52523,0.80989,0.043402,0.54681,0.99942,87.912
0.0365,0.19623,0.31407,0.068794,0.55721,1.0006,67.511
0.051312,0.10822,0.14062,0.099849,0.58081,1.0018,98.765
0.061437,0.336,0.49202,0.097468,0.52557,0.99877,93.023
0.072187,0.28602,0.40699,0.058625,0.52707,1.001,53.691
0.090812,0.17024,0.21732,0.073447,0.54955,1.0016,118.52
0.09925,0.19408,0.26765,0.055566,0.55572,1.001,67.511
0.11406,0.21697,0.37101,0.044025,0.58795,0.99859,62.5
0.13006,0.40197,0.57363,0.05074,0.53562,1.0005,47.059
0.15131,0.41044,0.50032,0.089764,0.53603,0.99896,49.383
0.17156,0.25252,0.39885,0.048882,0.54483,0.99961,93.567
0.18225,0.24326,0.3375,0.062692,0.54751,1.0002,111.89
0.19119,0.2501,0.36716,0.060429,0.53193,1.0013,75.829
0.20437,0.22176,0.32544,0.060371,0.52459,1.0015,111.89
0.21331,0.20342,0.26134,0.079424,0.5577,1.0012,130.08
0.221,0.21946,0.29695,0.063181,0.5183,1.0002,121.21
0.22925,0.21246,0.29837,0.063766,0.53127,0.99943,116.79
0.23781,0.21589,0.29553,0.07356,0.54155,1.0007,100
0.24781,0.25374,0.33481,0.090655,0.53452,1.0027,130.08
0.2555,0.21499,0.29433,0.072227,0.53517,0.99968,119.4
0.26388,0.24455,0.34828,0.071934,0.56011,0.99911,110.34
0.27294,0.2312,0.31798,0.072694,0.55345,0.9989,115.94
0.28156,0.25342,0.35705,0.068132,0.55692,0.99934,111.11
0.29056,0.23442,0.32843,0.073673,0.55522,0.99927,112.68
0.29944,0.21088,0.2914,0.076808,0.55096,0.99945,115.11
0.30812,0.23639,0.33228,0.075241,0.55202,0.99995,114.29
0.31688,0.19906,0.27339,0.057908,0.54129,0.99999,96.97
0.32719,0.28369,0.38872,0.060941,0.52008,1.0011,118.52
0.33562,0.28335,0.37866,0.06765,0.52756,1.0018,120.3
0.34394,0.25999,0.381,0.079437,0.51457,1.0014,101.27
0.35381,0.25473,0.38272,0.081882,0.51575,1.0016,142.86
0.36081,0.27858,0.40365,0.075873,0.52336,1.0016,102.56
0.37056,0.29047,0.40539,0.064429,0.55717,1.0009,163.27
0.37669,0.23035,0.34175,0.074122,0.51238,1.0011,100
0.38669,0.27705,0.42713,0.065433,0.52822,1.0009,145.45
0.39356,0.2672,0.36136,0.080557,0.52356,1.0015,144.14
0.4005,0.23268,0.3109,0.073097,0.54249,1.001,150.94
0.40712,0.25362,0.34713,0.075421,0.53744,1.0016,124.03
0.41519,0.20523,0.27239,0.071951,0.54555,1.0012,155.34
0.42162,0.27735,0.37628,0.072353,0.55079,1.0015,115.94
0.43025,0.27489,0.41043,0.07907,0.52268,1.0017,149.53
0.43694,0.2962,0.43066,0.088722,0.51628,1.0017,144.14
0.44388,0.286,0.39827,0.062872,0.5614,0.99997,200
0.44888,0.27391,0.36533,0.079023,0.53114,1.001,155.34
0.45531,0.28528,0.39538,0.069088,0.53706,1.0016,161.62
0.4615,0.32229,0.4581,0.086097,0.53836,1.0005,148.15
0.46825,0.26549,0.35167,0.086883,0.51263,1.0005,132.23
0.47581,0.31823,0.43202,0.12183,0.56424,0.99952,113.48
0.48463,0.58829,0.69848,0.052812,0.54726,0.99958,238.81
0.48881,0.35678,0.46959,0.042358,0.54908,0.99984,75.472
0.50206,0.23984,0.31431,0.063677,0.53899,1.0003,98.16
0.51225,0.3033,0.37483,0.066746,0.53485,0.99958,122.14
0.52044,0.24118,0.30553,0.055699,0.55666,0.9994,100.63
0.53038,0.26734,0.34423,0.052827,0.53997,1.0004,113.48
0.53919,0.49508,0.60804,0.049213,0.5575,1.0013,60.377
0.55575,0.24936,0.31188,0.056055,0.5627,0.99998,89.385
0.56694,0.68515,0.81598,0.049935,0.554,1.0007,124.03
0.575,0.3465,0.49055,0.04461,0.54733,1.0001,57.143
0.5925,0.24844,0.37138,0.052016,0.54608,1.0009,66.667
0.6075,0.27183,0.38089,0.075319,0.52494,1.0013,139.13
0.61469,0.27299,0.38656,0.082772,0.55319,1.0016,177.78
0.62031,0.23611,0.30932,0.07553,0.53012,1.001,161.62
0.6265,0.26415,0.36327,0.058158,0.50698,1.0003,119.4
0.63487,0.25118,0.3613,0.064039,0.54294,1.0006,222.22
0.63937,0.26165,0.36145,0.063636,0.5125,1.0006,124.03
0.64744,0.28352,0.39,0.080474,0.55199,1.001,183.91
