0.0051875,0.18933,0.24739,0.069275,0.55647,1.001,1142.9
0.0060625,0.22948,0.30142,0.05862,0.56259,1.0008,Inf
0.0060625,0.31656,0.49222,0.062828,0.57226,0.99964,68.67
0.020625,0.3349,0.51486,0.059247,0.56239,1,115.11
0.029313,0.22134,0.38179,0.042415,0.53795,0.99987,52.805
0.04825,0.2106,0.33887,0.073595,0.49172,1.0004,78.818
0.060938,0.23243,0.33275,0.080009,0.5808,1.0005,88.398
0.07225,0.40198,0.55508,0.068966,0.52262,0.99989,58.182
0.089437,0.20626,0.30656,0.12148,0.56059,0.99777,82.051
0.10163,0.25713,0.38042,0.063022,0.53893,1.0007,89.888
0.11275,0.27899,0.3826,0.059089,0.52262,1.0007,55.172
0.13088,0.28211,0.41397,0.058586,0.5541,0.99971,64.516
0.14638,0.26903,0.41808,0.056502,0.54477,1.0005,57.143
0.16387,0.3586,0.50203,0.071514,0.54364,0.99888,72.398
0.17769,0.80775,1.1106,0.040098,0.56816,1.0003,92.486
0.1885,0.17329,0.24829,0.070026,0.59625,0.99961,82.474
0.20063,0.41229,0.64705,0.065489,0.56627,1.0004,100.63
0.21056,0.26641,0.37679,0.057775,0.53149,0.99944,65.574
0.22581,0.16925,0.25223,0.069351,0.56383,1.0002,104.58
0.23538,0.16818,0.24237,0.085757,0.54644,1.0017,73.059
0.24906,0.19622,0.27246,0.077619,0.567,1.0006,89.888
0.26019,0.37526,0.55054,0.036171,0.5307,0.9995,85.106
0.27194,0.34634,0.5631,0.084318,0.55962,1.0011,63.241
0.28775,0.25132,0.38294,0.08375,0.57224,0.99985,110.34
0.29681,0.19858,0.29219,0.10064,0.57054,0.99867,88.398
0.30812,0.44166,0.5969,0.070839,0.50788,0.99791,59.925
0.32481,0.23724,0.31965,0.076237,0.57284,0.99967,78.431
0.33756,0.17924,0.26391,0.058314,0.57502,1.0004,96.386
0.34794,0.24017,0.32923,0.055029,0.55882,1.0004,75.829
0.36112,0.23891,0.29883,0.074263,0.53198,0.99848,41.885
0.385,0.25632,0.42402,0.069932,0.534,0.99998,64.257
0.40056,0.14499,0.19224,0.076515,0.54876,1.0011,100.63
0.4105,0.31313,0.46176,0.087236,0.56715,0.99821,80
0.423,0.2,0.29438,0.10249,0.57644,0.99908,82.051
0.43519,0.79728,0.92903,0.060028,0.55004,0.99999,164.95
0.44125,0.23033,0.32,0.048641,0.59207,1.0008,41.451
0.46538,0.27288,0.38237,0.082046,0.54574,1.0018,66.39
0.48044,0.33563,0.45969,0.04275,0.57646,1.0008,94.675
0.491,0.27504,0.3896,0.061106,0.58356,1.0003,91.954
0.50187,0.26815,0.38384,0.071903,0.54884,0.99996,79.602
0.51444,0.33809,0.50539,0.066646,0.5725,0.99959,72.727
0.52819,0.21197,0.27324,0.080863,0.52279,1.0023,137.93
0.53544,0.23056,0.32841,0.057194,0.54658,0.99998,96.386
0.54581,0.2052,0.2553,0.066034,0.56051,1.0009,246.15
0.54988,0.22562,0.33123,0.077919,0.54632,1.0009,80.808
0.56225,0.21316,0.31084,0.078996,0.56539,0.99979,75.829
0.57544,0.28999,0.38646,0.086059,0.53253,0.99991,95.808
0.58587,0.50434,0.62897,0.061457,0.53777,1.0007,65.574
0.60113,0.62545,0.79714,0.061275,0.52793,1,52.288
0.62025,0.1406,0.15161,0.095,0.54954,1.002,119.4
0.62862,0.24527,0.34001,0.059822,0.5571,1.0013,213.33
0.63331,0.51577,0.78476,0.058234,0.58116,0.9998,128
0.64113,0.23969,0.33489,0.056068,0.53101,1.0007,42.895
0.66444,0.32584,0.43721,0.062951,0.57411,0.99911,76.19
0.67756,0.34238,0.44324,0.052058,0.5643,1.0011,188.24
0.68287,0.17276,0.23971,0.047636,0.54571,1.0009,50.955
0.7025,0.1892,0.26121,0.083636,0.54094,1.0014,125
0.7105,0.21711,0.30795,0.076532,0.57547,1.0003,80.808
0.72287,0.43822,0.63503,0.034195,0.57097,1,61.069
0.73925,0.56177,0.81836,0.041203,0.55446,1.0008,96.97
0.74956,0.25845,0.3743,0.076511,0.54608,0.9994,73.059
0.76325,0.24778,0.37195,0.031105,0.5516,1.0002,51.447
0.78269,0.3135,0.36684,0.073992,0.56137,0.9989,72.398
0.7965,0.2905,0.40919,0.069294,0.53496,0.99969,148.15
0.80325,0.43144,0.60813,0.029201,0.5372,1.0009,55.172
0.82138,0.4722,0.61539,0.049938,0.555,1.0004,60.377
0.83794,0.22402,0.27298,0.063963,0.56181,1.0008,69.264
0.85237,0.20781,0.26933,0.1302,0.55972,0.99793,89.385
0.86356,0.43383,0.61708,0.070044,0.5324,1.0007,44.818
0.88587,0.44922,0.63087,0.065703,0.54913,0.99948,134.45
0.89331,0.69141,0.85398,0.044069,0.56373,1.0008,156.86
0.89969,0.29968,0.36003,0.096164,0.51843,0.99996,58.394
0.91681,0.25257,0.38912,0.031234,0.54584,1.0013,47.059
0.93806,0.17316,0.23659,0.074225,0.57733,1.0015,56.338
0.95581,0.29262,0.41125,0.093373,0.53667,0.99924,86.486
0.96737,0.27818,0.36018,0.056665,0.55748,1.0007,71.749
0.98131,0.18264,0.26001,0.069196,0.55164,1.0011,163.27
0.98744,0.40599,0.53752,0.12358,0.53865,0.9964,50.314
1.0073,0.39903,0.62432,0.06393,0.57212,0.99984,50.955
1.0269,0.22493,0.30109,0.078512,0.58381,1,86.957
1.0384,0.39189,0.58269,0.050016,0.56172,1.0007,93.023
1.0492,0.25122,0.3764,0.051533,0.55357,1.0016,59.925
1.0659,0.17343,0.22494,0.074562,0.53215,1.0006,132.23
1.0734,0.33041,0.45273,0.060124,0.54338,1.0007,68.966
1.0879,0.80614,1.0134,0.067784,0.56618,1.0003,144.14
1.0949,0.36473,0.56653,0.088263,0.57622,0.99981,104.58
1.1044,0.15663,0.22081,0.090871,0.56305,1.0015,160
1.1107,0.27741,0.409,0.078471,0.5394,1.0003,108.84
1.1199,0.20848,0.28709,0.071368,0.51061,0.99977,129.03
1.1276,0.38371,0.5768,0.079277,0.55239,1.0004,120.3
1.1359,0.19878,0.27578,0.077419,0.51692,0.99982,111.89
