0.0028125,0.15904,0.22707,0.075047,0.54782,1.0004,296.3
0.0061875,0.17859,0.22516,0.057367,0.55927,1.0008,271.19
0.009875,0.74162,0.87596,0.06804,0.54634,1.0013,115.11
0.018562,0.41508,0.51724,0.078847,0.56469,0.99925,156.86
0.024937,0.23672,0.34785,0.066098,0.52411,1.0009,69.264
0.039375,0.18223,0.22119,0.081964,0.53785,1.0015,119.4
0.04775,0.22901,0.324,0.099686,0.54725,0.99967,82.474
0.059875,0.33108,0.47535,0.064357,0.55952,1.0002,99.379
0.069937,0.42019,0.58041,0.076628,0.54394,0.99955,96.97
0.08025,0.41599,0.54334,0.092441,0.53383,1,123.08
0.088375,0.31202,0.46721,0.054378,0.535,1.0003,355.56
0.091187,0.34184,0.51187,0.061689,0.55475,1.0001,164.95
0.09725,0.28673,0.445,0.076255,0.52426,0.99967,181.82
0.10275,0.29675,0.46424,0.073865,0.52823,0.99994,186.05
0.10813,0.27871,0.42014,0.080019,0.51913,1.0001,192.77
0.11331,0.27167,0.41778,0.080421,0.52838,0.99975,181.82
0.11881,0.27968,0.41715,0.084882,0.53422,1.0002,177.78
0.12444,0.30813,0.43015,0.10045,0.54023,0.99926,190.48
0.12969,0.35903,0.53178,0.085518,0.53656,0.9999,141.59
0.13675,0.39069,0.58401,0.061817,0.5263,1.0004,210.53
0.1415,0.40472,0.59836,0.063823,0.53176,0.99969,156.86
0.14787,0.4251,0.63922,0.05728,0.5175,0.99973,197.53
0.15294,0.30622,0.44597,0.079248,0.52928,0.99953,183.91
0.15837,0.2973,0.44476,0.084113,0.53383,1.0002,164.95
0.16444,0.29921,0.42581,0.07576,0.52968,0.99981,188.24
0.16975,0.26955,0.39334,0.085157,0.54492,1.0004,168.42
0.17569,0.3074,0.46518,0.074138,0.52834,1,163.27
0.18181,0.35042,0.51636,0.073527,0.52883,0.99981,172.04
0.18763,0.39229,0.60294,0.067503,0.53512,0.99867,156.86
0.194,0.5962,0.7842,0.064264,0.52254,0.99952,197.53
0.19906,0.3233,0.49214,0.063049,0.52636,0.99937,160
0.20531,0.48636,0.65949,0.05804,0.53482,0.99967,235.29
0.20956,0.27812,0.38905,0.083109,0.55229,1.0019,177.78
0.21519,0.24421,0.3503,0.071672,0.51446,0.99983,130.08
0.22287,0.45411,0.66207,0.063578,0.5181,0.99941,195.12
0.228,0.31667,0.49557,0.078596,0.53089,0.99952,168.42
0.23394,0.39158,0.56164,0.06809,0.52835,1.0002,175.82
0.23963,0.32016,0.4604,0.064302,0.53878,1,225.35
0.24406,0.25638,0.35619,0.08069,0.52446,1.0028,153.85
0.25056,0.26845,0.36205,0.070169,0.53957,1.0025,188.24
0.25587,0.25562,0.38568,0.068326,0.52342,1.0007,128
0.26369,0.46384,0.68586,0.059872,0.54335,0.99938,177.78
0.26931,0.38375,0.54891,0.071076,0.51947,0.99975,195.12
0.27444,0.282,0.42026,0.076871,0.52732,1.0003,177.78
0.28006,0.29472,0.41465,0.065293,0.5289,1.0007,197.53
0.28512,0.26686,0.37379,0.091716,0.54303,1.0019,160
0.29138,0.32397,0.48362,0.081741,0.54349,0.9997,142.86
0.29838,0.41877,0.58614,0.056884,0.52207,0.99975,202.53
0.30331,0.29958,0.44431,0.075614,0.52059,1.0003,170.21
0.30919,0.3787,0.57689,0.065805,0.5424,0.9996,150.94
0.31581,0.50141,0.70401,0.061957,0.53259,1,205.13
0.32069,0.28481,0.39469,0.079643,0.53247,1.0001,202.53
0.32563,0.31732,0.46586,0.0751,0.5259,0.99976,136.75
0.33294,0.58053,0.76815,0.062637,0.53376,0.9993,242.42
0.33706,0.27839,0.38698,0.080346,0.55023,1.0016,181.82
0.34256,0.23447,0.36103,0.084286,0.52681,1.0012,133.33
0.35006,0.46327,0.66084,0.066411,0.52682,0.99925,168.42
0.356,0.51761,0.72233,0.064158,0.53083,0.99964,172.04
0.36181,0.51573,0.67837,0.064053,0.5323,0.99931,228.57
0.36619,0.28412,0.40386,0.089616,0.5463,1.0007,156.86
0.37256,0.29228,0.40966,0.06982,0.52889,1.0008,188.24
0.37788,0.28776,0.42256,0.10036,0.54235,1,150.94
0.3845,0.25921,0.39098,0.067756,0.55553,0.99965,231.88
0.38881,0.23936,0.37042,0.077475,0.52588,1.0007,125
0.39681,0.40496,0.53807,0.052917,0.53468,0.99932,271.19
0.4005,0.24098,0.3702,0.08203,0.52656,1.0013,130.08
0.40819,0.4111,0.58907,0.048558,0.542,1.0008,250
0.41219,0.28108,0.3934,0.063939,0.53611,1.0013,170.21
0.41806,0.28155,0.40316,0.066547,0.53933,1.0013,172.04
0.42388,0.26593,0.3916,0.06815,0.52712,1.0022,164.95
0.42994,0.25806,0.36844,0.088751,0.54309,1.003,160
